GlobalFacilityID,MonthYear,PatientVolume
245,2/1/2020,1846
187,2/1/2020,1456
3652,2/1/2020,493
3392,2/1/2020,5077
351095,2/1/2020,1111
3665,2/1/2020,2422
200276,2/1/2020,561
2451,2/1/2020,1700
488639,2/1/2020,1951
2497,2/1/2020,661
461391,2/1/2020,1842
213,2/1/2020,2612
469582,2/1/2020,3885
45,2/1/2020,853
2609,2/1/2020,4104
469600,2/1/2020,1589
11420,2/1/2020,4271
6114,2/1/2020,1379
487006,2/1/2020,2383
4502,2/1/2020,1133
2563,2/1/2020,4136
21,2/1/2020,1202
2602,2/1/2020,2952
488495,2/1/2020,967
183768,2/1/2020,737
1208,2/1/2020,3916
1240,2/1/2020,4556
475749,2/1/2020,2117
485492,2/1/2020,779
2312,2/1/2020,886
4135,2/1/2020,2147
2461,2/1/2020,1724
3657,2/1/2020,1708
2557,2/1/2020,1098
2598,2/1/2020,1866
6295,2/1/2020,1599
6105,2/1/2020,1128
489789,2/1/2020,215
8,2/1/2020,565
483465,2/1/2020,59
489108,2/1/2020,2287
458223,2/1/2020,180
255703,2/1/2020,1078
42,2/1/2020,3161
9078,2/1/2020,2272
478082,3/1/2020,1940
2366,3/1/2020,685
2439,3/1/2020,1343
458223,3/1/2020,218
2598,3/1/2020,1588
395470,3/1/2020,1733
461391,3/1/2020,1620
483465,3/1/2020,59
120936,3/1/2020,264
1406,3/1/2020,4100
4524,3/1/2020,575
3333,3/1/2020,990
36,3/1/2020,576
2602,3/1/2020,3063
488495,3/1/2020,1056
1491,3/1/2020,2273
435704,3/1/2020,908
1097,3/1/2020,3815
476742,3/1/2020,1453
1240,3/1/2020,4346
29,3/1/2020,1689
475749,3/1/2020,1996
5483,3/1/2020,548
1198,3/1/2020,1470
488614,3/1/2020,1261
6295,3/1/2020,1376
4135,3/1/2020,1973
489792,3/1/2020,55
3657,3/1/2020,1437
2557,3/1/2020,1000
200276,3/1/2020,492
3665,3/1/2020,2107
2336,3/1/2020,1243
2364,3/1/2020,631
1422,3/1/2020,609
490006,3/1/2020,41
11420,3/1/2020,3670
484309,3/1/2020,1314
3314,3/1/2020,2308
213,3/1/2020,2264
2494,3/1/2020,1303
5433,3/1/2020,1368
4904,3/1/2020,804
469600,3/1/2020,1580
4594,3/1/2020,260
45,3/1/2020,825
6114,3/1/2020,1223
302425,3/1/2020,419
482995,3/1/2020,4057
72395,3/1/2020,1499
1453,3/1/2020,716
3407,3/1/2020,4039
272550,3/1/2020,5382
5719,3/1/2020,2739
488637,3/1/2020,643
183,3/1/2020,321
2474,3/1/2020,4710
251935,3/1/2020,374
489202,3/1/2020,1292
30588,3/1/2020,1837
6149,3/1/2020,3307
2390,3/1/2020,576
6702,3/1/2020,1776
6132,3/1/2020,1311
6487,3/1/2020,1426
475751,3/1/2020,4980
249,3/1/2020,2878
2515,3/1/2020,2790
484584,3/1/2020,2517
2498,3/1/2020,880
2562,3/1/2020,4473
404452,3/1/2020,3502
2569,3/1/2020,807
490124,3/1/2020,813
9160,3/1/2020,893
2341,3/1/2020,433
488693,3/1/2020,406
374941,3/1/2020,1828
364889,3/1/2020,87
5539,3/1/2020,2994
205052,3/1/2020,2660
4451,3/1/2020,1614
41,3/1/2020,495
487798,3/1/2020,1607
3458,3/1/2020,398
2541,3/1/2020,2405
1820,3/1/2020,1688
5359,3/1/2020,1600
490140,3/1/2020,128
483471,3/1/2020,2289
692,3/1/2020,412
2491,3/1/2020,2147
2402,3/1/2020,1871
2536,3/1/2020,3199
487800,3/1/2020,884
488772,3/1/2020,537
328376,3/1/2020,2246
458224,3/1/2020,306
486844,3/1/2020,642
487747,3/1/2020,652
1676,3/1/2020,1931
5381,3/1/2020,1826
1457,3/1/2020,2182
80,3/1/2020,2276
1502,3/1/2020,354
323420,3/1/2020,4440
2361,3/1/2020,2341
3382,3/1/2020,907
5439,3/1/2020,1196
9961,3/1/2020,2759
3580,3/1/2020,1944
6075,3/1/2020,1896
59237,3/1/2020,1983
5568,3/1/2020,1821
281717,3/1/2020,1492
130573,3/1/2020,1966
5813,3/1/2020,1629
74,3/1/2020,2090
2424,3/1/2020,1208
3400,3/1/2020,1389
6068,3/1/2020,2126
99359,3/1/2020,6129
8517,3/1/2020,4039
488636,3/1/2020,582
4215,3/1/2020,1476
255703,3/1/2020,1030
489789,3/1/2020,135
2534,3/1/2020,3095
7150,3/1/2020,1162
484365,3/1/2020,21
227520,3/1/2020,1169
3035,3/1/2020,1156
3559,3/1/2020,626
6182,3/1/2020,530
1523,3/1/2020,2254
10267,3/1/2020,1408
10876,3/1/2020,2517
1246,3/1/2020,3423
21,3/1/2020,1074
1890,3/1/2020,411
182,3/1/2020,1109
3377,3/1/2020,1594
8407,3/1/2020,47
5572,3/1/2020,1560
2563,3/1/2020,3563
7198,3/1/2020,2428
2464,3/1/2020,263
475746,3/1/2020,551
168435,3/1/2020,1467
5377,3/1/2020,2677
5819,3/1/2020,1990
484546,3/1/2020,209
5645,3/1/2020,1818
490373,3/1/2020,128
416680,3/1/2020,613
5360,3/1/2020,519
484360,3/1/2020,95
488739,3/1/2020,2511
489726,3/1/2020,646
475748,3/1/2020,841
6289,3/1/2020,1175
226558,3/1/2020,40
2513,3/1/2020,3061
3326,3/1/2020,1521
4525,3/1/2020,2980
488546,3/1/2020,2357
5187,3/1/2020,1063
416735,3/1/2020,2486
7560,3/1/2020,1069
1428,3/1/2020,1681
2590,3/1/2020,3583
4218,3/1/2020,697
488496,3/1/2020,1137
3042,3/1/2020,1392
1463,3/1/2020,4472
1441,3/1/2020,1947
50,3/1/2020,1861
2586,3/1/2020,1903
217368,3/1/2020,370
4044,3/1/2020,388
483412,3/1/2020,112
9078,3/1/2020,2264
6105,3/1/2020,1030
475750,3/1/2020,1560
2572,3/1/2020,2902
2492,3/1/2020,1315
488965,3/1/2020,791
489108,3/1/2020,2163
183768,3/1/2020,696
42,3/1/2020,3041
1113,3/1/2020,2123
2392,3/1/2020,903
1163,3/1/2020,2940
4502,3/1/2020,1015
3386,3/1/2020,764
1208,3/1/2020,3407
6124,3/1/2020,1756
2312,3/1/2020,755
5743,3/1/2020,453
3412,3/1/2020,892
485492,3/1/2020,699
5634,3/1/2020,3603
2461,3/1/2020,1650
2451,3/1/2020,1621
3434,3/1/2020,3083
2518,3/1/2020,2446
2497,3/1/2020,636
489595,3/1/2020,1226
1499,3/1/2020,2276
351095,3/1/2020,1037
469582,3/1/2020,3774
2609,3/1/2020,3827
486737,3/1/2020,1428
487006,3/1/2020,2620
2423,3/1/2020,1386
5886,3/1/2020,2723
6108,3/1/2020,1093
346,3/1/2020,2465
8,3/1/2020,544
480170,3/1/2020,533
6513,3/1/2020,831
475747,3/1/2020,4205
187,3/1/2020,1519
1648,3/1/2020,1826
3652,3/1/2020,383
3392,3/1/2020,4503
488639,3/1/2020,1572
6475,3/1/2020,345
478085,3/1/2020,2477
12,3/1/2020,1229
245,3/1/2020,1716
298263,3/1/2020,109
364889,4/1/2020,60
74,4/1/2020,1158
1453,4/1/2020,423
5439,4/1/2020,786
5813,4/1/2020,962
183,4/1/2020,226
272550,4/1/2020,3837
5719,4/1/2020,1539
30588,4/1/2020,954
4451,4/1/2020,1120
4215,4/1/2020,913
41,4/1/2020,384
6124,4/1/2020,1218
2541,4/1/2020,1734
2424,4/1/2020,803
482995,4/1/2020,2261
3400,4/1/2020,895
490140,4/1/2020,99
2572,4/1/2020,1742
488772,4/1/2020,689
302425,4/1/2020,402
6132,4/1/2020,810
328376,4/1/2020,1955
2364,4/1/2020,355
490006,4/1/2020,16
1422,4/1/2020,352
6487,4/1/2020,819
2494,4/1/2020,705
488637,4/1/2020,436
1502,4/1/2020,222
1097,4/1/2020,1915
487747,4/1/2020,365
80,4/1/2020,1518
29,4/1/2020,942
4594,4/1/2020,154
2515,4/1/2020,1282
3314,4/1/2020,1514
346,4/1/2020,1732
404452,4/1/2020,1846
281717,4/1/2020,985
3333,4/1/2020,710
435704,4/1/2020,671
1198,4/1/2020,929
3412,4/1/2020,515
12,4/1/2020,741
6068,4/1/2020,1369
490124,4/1/2020,414
487800,4/1/2020,296
2341,4/1/2020,254
5743,4/1/2020,298
2402,4/1/2020,1288
478082,4/1/2020,1519
2390,4/1/2020,358
2492,4/1/2020,867
6702,4/1/2020,1145
475751,4/1/2020,4053
2497,4/1/2020,411
9160,4/1/2020,615
120936,4/1/2020,222
6075,4/1/2020,1124
488636,4/1/2020,508
416735,4/1/2020,1669
5568,4/1/2020,977
475746,4/1/2020,389
5572,4/1/2020,909
4218,4/1/2020,383
3559,4/1/2020,407
99359,4/1/2020,4043
1463,4/1/2020,2711
5377,4/1/2020,2091
458224,4/1/2020,330
50,4/1/2020,725
8517,4/1/2020,2475
5819,4/1/2020,1343
2536,4/1/2020,1751
489792,4/1/2020,100
9961,4/1/2020,1564
7150,4/1/2020,562
692,4/1/2020,335
489726,4/1/2020,596
227520,4/1/2020,994
3326,4/1/2020,1025
1457,4/1/2020,1205
10267,4/1/2020,868
476742,4/1/2020,1175
5360,4/1/2020,414
2361,4/1/2020,1470
486844,4/1/2020,835
2513,4/1/2020,1322
3580,4/1/2020,1130
182,4/1/2020,710
130573,4/1/2020,1580
59237,4/1/2020,889
3382,4/1/2020,526
7560,4/1/2020,796
488693,4/1/2020,300
488496,4/1/2020,651
3042,4/1/2020,764
1890,4/1/2020,273
4524,4/1/2020,325
4904,4/1/2020,530
5539,4/1/2020,1309
488614,4/1/2020,830
7198,4/1/2020,1576
4044,4/1/2020,237
2586,4/1/2020,1183
489202,4/1/2020,683
3458,4/1/2020,305
251935,4/1/2020,312
5359,4/1/2020,1184
2534,4/1/2020,1673
6149,4/1/2020,2020
484365,4/1/2020,19
395470,4/1/2020,1597
490373,4/1/2020,89
168435,4/1/2020,942
2366,4/1/2020,386
10876,4/1/2020,1879
374941,4/1/2020,676
1406,4/1/2020,2280
1246,4/1/2020,2121
484584,4/1/2020,1361
6182,4/1/2020,336
6108,4/1/2020,609
4502,4/1/2020,648
2590,4/1/2020,2256
488546,4/1/2020,1204
3386,4/1/2020,573
1428,4/1/2020,1023
183768,4/1/2020,611
5187,4/1/2020,862
1208,4/1/2020,2091
2312,4/1/2020,561
1163,4/1/2020,1932
5634,4/1/2020,1554
483471,4/1/2020,1642
487798,4/1/2020,928
478085,4/1/2020,1915
1441,4/1/2020,1356
217368,4/1/2020,320
489595,4/1/2020,526
475750,4/1/2020,1258
6289,4/1/2020,749
2518,4/1/2020,1214
6105,4/1/2020,562
5645,4/1/2020,1035
1499,4/1/2020,1401
6475,4/1/2020,204
475748,4/1/2020,706
489108,4/1/2020,1255
488739,4/1/2020,1352
5886,4/1/2020,1697
226558,4/1/2020,48
9078,4/1/2020,1723
484360,4/1/2020,129
486737,4/1/2020,890
1820,4/1/2020,1114
6513,4/1/2020,514
2464,4/1/2020,139
3377,4/1/2020,960
2392,4/1/2020,582
1523,4/1/2020,1386
484546,4/1/2020,166
205052,4/1/2020,2310
298263,4/1/2020,91
249,4/1/2020,2157
1113,4/1/2020,1273
2491,4/1/2020,1087
3434,4/1/2020,1981
3035,4/1/2020,707
2498,4/1/2020,588
323420,4/1/2020,3912
469582,4/1/2020,3093
488965,4/1/2020,309
2609,4/1/2020,2458
2562,4/1/2020,2924
1676,4/1/2020,1508
2423,4/1/2020,955
3407,4/1/2020,2475
480170,4/1/2020,641
72395,4/1/2020,1045
5433,4/1/2020,1003
36,4/1/2020,318
2602,4/1/2020,1824
1491,4/1/2020,1269
1648,4/1/2020,1312
475747,4/1/2020,2866
245,4/1/2020,1201
5483,4/1/2020,363
3652,4/1/2020,272
3392,4/1/2020,2682
187,4/1/2020,1068
4135,4/1/2020,1281
3657,4/1/2020,1022
3665,4/1/2020,1309
351095,4/1/2020,980
200276,4/1/2020,388
2451,4/1/2020,847
2439,4/1/2020,848
488639,4/1/2020,912
461391,4/1/2020,928
213,4/1/2020,1459
45,4/1/2020,548
458223,4/1/2020,139
487006,4/1/2020,1344
6114,4/1/2020,794
2563,4/1/2020,1881
21,4/1/2020,664
488495,4/1/2020,601
4525,4/1/2020,2007
484309,4/1/2020,794
1240,4/1/2020,2164
2474,4/1/2020,2604
485492,4/1/2020,369
475749,4/1/2020,2161
2461,4/1/2020,991
2557,4/1/2020,671
8,4/1/2020,358
2598,4/1/2020,811
255703,4/1/2020,817
6295,4/1/2020,871
489789,4/1/2020,261
416680,4/1/2020,497
2336,4/1/2020,833
483465,4/1/2020,50
469600,4/1/2020,844
11420,4/1/2020,2039
42,4/1/2020,1774
4502,5/1/2020,834
6108,5/1/2020,812
2590,5/1/2020,2863
488546,5/1/2020,1673
3386,5/1/2020,605
1428,5/1/2020,1262
183768,5/1/2020,907
5187,5/1/2020,738
9878,5/1/2020,2234
1208,5/1/2020,2526
485492,5/1/2020,516
2312,5/1/2020,611
1163,5/1/2020,2284
5634,5/1/2020,1836
487798,5/1/2020,1074
483471,5/1/2020,1979
2461,5/1/2020,1254
1820,5/1/2020,1254
478085,5/1/2020,2166
1441,5/1/2020,1613
217368,5/1/2020,333
489595,5/1/2020,679
249,5/1/2020,2455
475750,5/1/2020,1528
2518,5/1/2020,1548
6289,5/1/2020,861
6105,5/1/2020,725
5645,5/1/2020,1361
475748,5/1/2020,684
489108,5/1/2020,1332
2569,5/1/2020,532
488739,5/1/2020,1519
5886,5/1/2020,2209
1097,5/1/2020,2478
29,5/1/2020,1222
226558,5/1/2020,56
9078,5/1/2020,1994
486737,5/1/2020,1068
488636,5/1/2020,555
6513,5/1/2020,656
3377,5/1/2020,1271
2392,5/1/2020,778
1523,5/1/2020,1821
484546,5/1/2020,140
205052,5/1/2020,2631
3652,5/1/2020,381
8407,5/1/2020,40
3392,5/1/2020,3323
187,5/1/2020,1289
298263,5/1/2020,77
1113,5/1/2020,1387
9961,5/1/2020,1924
2491,5/1/2020,1187
6475,5/1/2020,275
1499,5/1/2020,1839
3434,5/1/2020,2500
2377,5/1/2020,1078
323420,5/1/2020,4722
2498,5/1/2020,703
469582,5/1/2020,3558
2609,5/1/2020,2797
488965,5/1/2020,375
1676,5/1/2020,1615
2562,5/1/2020,3702
2423,5/1/2020,1264
3407,5/1/2020,3339
480170,5/1/2020,629
72395,5/1/2020,1417
1491,5/1/2020,1421
5433,5/1/2020,1268
3333,5/1/2020,903
36,5/1/2020,412
2602,5/1/2020,1993
488495,5/1/2020,720
1648,5/1/2020,1595
475747,5/1/2020,4280
435704,5/1/2020,772
245,5/1/2020,1424
5483,5/1/2020,458
4135,5/1/2020,1636
2557,5/1/2020,703
3657,5/1/2020,1247
2598,5/1/2020,985
3665,5/1/2020,1490
6295,5/1/2020,1130
200276,5/1/2020,453
2451,5/1/2020,1095
2439,5/1/2020,1018
488639,5/1/2020,1082
461391,5/1/2020,1067
458223,5/1/2020,127
2563,5/1/2020,2533
1453,5/1/2020,488
21,5/1/2020,776
484309,5/1/2020,1005
4525,5/1/2020,2466
1240,5/1/2020,2549
2474,5/1/2020,2988
475749,5/1/2020,2158
255703,5/1/2020,960
489789,5/1/2020,234
416680,5/1/2020,601
213,5/1/2020,1976
2355,5/1/2020,1120
45,5/1/2020,670
2336,5/1/2020,999
42,5/1/2020,2028
469600,5/1/2020,936
483465,5/1/2020,54
11420,5/1/2020,2844
6114,5/1/2020,969
364889,5/1/2020,69
74,5/1/2020,1525
5439,5/1/2020,1012
5813,5/1/2020,1270
183,5/1/2020,286
272550,5/1/2020,4578
5719,5/1/2020,2063
4451,5/1/2020,1432
41,5/1/2020,484
4215,5/1/2020,1135
2424,5/1/2020,1132
2541,5/1/2020,2095
482995,5/1/2020,2578
6124,5/1/2020,1513
302425,5/1/2020,467
2572,5/1/2020,2087
490140,5/1/2020,70
488772,5/1/2020,682
6132,5/1/2020,994
2364,5/1/2020,462
490006,5/1/2020,25
1422,5/1/2020,494
6487,5/1/2020,1228
488637,5/1/2020,509
487747,5/1/2020,485
80,5/1/2020,1572
4594,5/1/2020,170
2515,5/1/2020,1532
3314,5/1/2020,2330
346,5/1/2020,2075
281717,5/1/2020,1357
1198,5/1/2020,1175
3412,5/1/2020,792
12,5/1/2020,897
2435,5/1/2020,963
6068,5/1/2020,1851
3400,5/1/2020,1166
351095,5/1/2020,939
487800,5/1/2020,315
2341,5/1/2020,314
490124,5/1/2020,536
483412,5/1/2020,0
5743,5/1/2020,334
2402,5/1/2020,1630
478082,5/1/2020,1773
2390,5/1/2020,470
2492,5/1/2020,1073
6702,5/1/2020,1321
328376,5/1/2020,1598
2497,5/1/2020,523
475751,5/1/2020,4751
9160,5/1/2020,675
1502,5/1/2020,268
120936,5/1/2020,174
6075,5/1/2020,1322
404452,5/1/2020,2182
59237,5/1/2020,1196
487006,5/1/2020,1438
416735,5/1/2020,2016
5568,5/1/2020,1167
4524,5/1/2020,427
2464,5/1/2020,171
475746,5/1/2020,414
476742,5/1/2020,1421
5572,5/1/2020,982
3559,5/1/2020,522
99359,5/1/2020,4497
5377,5/1/2020,2631
458224,5/1/2020,357
1463,5/1/2020,3742
8517,5/1/2020,3339
50,5/1/2020,1035
5819,5/1/2020,1654
2534,5/1/2020,1990
489792,5/1/2020,88
2536,5/1/2020,2223
7150,5/1/2020,693
489726,5/1/2020,656
692,5/1/2020,424
227520,5/1/2020,926
3035,5/1/2020,973
10267,5/1/2020,1089
1457,5/1/2020,1502
3326,5/1/2020,1324
2361,5/1/2020,1612
486844,5/1/2020,560
2513,5/1/2020,1626
3580,5/1/2020,1457
1246,5/1/2020,2223
182,5/1/2020,1013
130573,5/1/2020,1723
3382,5/1/2020,710
6182,5/1/2020,413
488693,5/1/2020,316
7560,5/1/2020,861
488496,5/1/2020,681
3042,5/1/2020,1038
1890,5/1/2020,333
4904,5/1/2020,649
488614,5/1/2020,874
5539,5/1/2020,1754
4218,5/1/2020,524
7198,5/1/2020,1854
4044,5/1/2020,329
2586,5/1/2020,1400
489202,5/1/2020,701
3458,5/1/2020,345
251935,5/1/2020,214
8,5/1/2020,401
30588,5/1/2020,1186
5359,5/1/2020,1435
6149,5/1/2020,2514
484365,5/1/2020,18
395470,5/1/2020,1711
490373,5/1/2020,136
168435,5/1/2020,1077
2366,5/1/2020,504
10876,5/1/2020,1809
2494,5/1/2020,859
5360,5/1/2020,467
374941,5/1/2020,1027
484584,5/1/2020,1602
1406,5/1/2020,2758
484360,5/1/2020,167
9961,6/1/2020,2414
2474,6/1/2020,3483
3665,6/1/2020,1688
469600,6/1/2020,1173
2361,6/1/2020,2219
204,6/1/2020,61
45,6/1/2020,733
6114,6/1/2020,1142
11420,6/1/2020,3242
2491,6/1/2020,1449
1676,6/1/2020,1756
130573,6/1/2020,1918
1648,6/1/2020,1602
488636,6/1/2020,595
3407,6/1/2020,3908
298263,6/1/2020,71
2609,6/1/2020,2981
484309,6/1/2020,1019
469582,6/1/2020,3660
213,6/1/2020,2216
475747,6/1/2020,4959
323420,6/1/2020,4624
480170,6/1/2020,572
187,6/1/2020,1305
8517,6/1/2020,3908
3652,6/1/2020,379
200276,6/1/2020,466
3392,6/1/2020,3766
1097,6/1/2020,2908
6295,6/1/2020,1074
29,6/1/2020,1365
489792,6/1/2020,66
2312,6/1/2020,766
2557,6/1/2020,867
2461,6/1/2020,1459
2598,6/1/2020,1410
6105,6/1/2020,861
1240,6/1/2020,3331
489108,6/1/2020,1460
2366,6/1/2020,625
476742,6/1/2020,1359
483465,6/1/2020,49
42,6/1/2020,2476
9078,6/1/2020,1923
1406,6/1/2020,3349
458223,6/1/2020,162
4502,6/1/2020,948
183768,6/1/2020,848
4524,6/1/2020,494
488614,6/1/2020,993
2602,6/1/2020,2292
488495,6/1/2020,928
3657,6/1/2020,1460
485492,6/1/2020,607
4135,6/1/2020,1937
1208,6/1/2020,2837
4594,6/1/2020,231
198,6/1/2020,281
416680,6/1/2020,680
6075,6/1/2020,1588
328376,6/1/2020,1846
488739,6/1/2020,2088
2355,6/1/2020,1254
1502,6/1/2020,294
487747,6/1/2020,622
478082,6/1/2020,1692
487800,6/1/2020,359
488772,6/1/2020,675
1453,6/1/2020,602
2336,6/1/2020,1114
226558,6/1/2020,34
5813,6/1/2020,1379
74,6/1/2020,1672
4525,6/1/2020,2867
5187,6/1/2020,907
21,6/1/2020,924
1422,6/1/2020,473
4215,6/1/2020,1342
482995,6/1/2020,2920
475749,6/1/2020,1875
3400,6/1/2020,1264
2435,6/1/2020,1168
6068,6/1/2020,2118
6487,6/1/2020,1429
475751,6/1/2020,1592
249,6/1/2020,2878
490140,6/1/2020,61
2341,6/1/2020,366
4451,6/1/2020,1680
205052,6/1/2020,2794
2439,6/1/2020,1262
2390,6/1/2020,511
6702,6/1/2020,1676
6132,6/1/2020,1241
461391,6/1/2020,1317
2562,6/1/2020,4209
120936,6/1/2020,301
2569,6/1/2020,730
435704,6/1/2020,776
2377,6/1/2020,1114
2541,6/1/2020,2537
1820,6/1/2020,1512
72395,6/1/2020,1539
183,6/1/2020,326
1491,6/1/2020,1852
5483,6/1/2020,499
5433,6/1/2020,1450
3333,6/1/2020,991
36,6/1/2020,514
2498,6/1/2020,895
483471,6/1/2020,2250
1198,6/1/2020,1292
487798,6/1/2020,1157
490373,6/1/2020,164
5359,6/1/2020,1523
3580,6/1/2020,1559
351095,6/1/2020,949
490124,6/1/2020,580
692,6/1/2020,412
2402,6/1/2020,1754
488639,6/1/2020,1310
3382,6/1/2020,771
2497,6/1/2020,535
2513,6/1/2020,2015
9160,6/1/2020,786
3326,6/1/2020,1415
59237,6/1/2020,1388
487006,6/1/2020,1662
5568,6/1/2020,1303
416735,6/1/2020,2265
2536,6/1/2020,2644
404452,6/1/2020,2586
5360,6/1/2020,507
346,6/1/2020,2622
7560,6/1/2020,1016
4218,6/1/2020,608
281717,6/1/2020,1442
458224,6/1/2020,358
1463,6/1/2020,4148
50,6/1/2020,1161
3412,6/1/2020,703
12,6/1/2020,1058
2451,6/1/2020,1343
3458,6/1/2020,414
99359,6/1/2020,4760
484365,6/1/2020,12
6149,6/1/2020,2940
168435,6/1/2020,1310
7150,6/1/2020,747
10876,6/1/2020,1855
255703,6/1/2020,1114
6182,6/1/2020,480
486844,6/1/2020,586
2515,6/1/2020,1765
374941,6/1/2020,1191
80,6/1/2020,1702
2534,6/1/2020,2387
484584,6/1/2020,1837
182,6/1/2020,1077
5439,6/1/2020,1074
364889,6/1/2020,64
1246,6/1/2020,2674
475746,6/1/2020,415
2563,6/1/2020,3325
1457,6/1/2020,1803
1890,6/1/2020,306
5572,6/1/2020,1132
7198,6/1/2020,1936
245,6/1/2020,1530
5539,6/1/2020,1936
2424,6/1/2020,1248
489789,6/1/2020,131
488693,6/1/2020,308
194,6/1/2020,344
41,6/1/2020,473
251935,6/1/2020,237
478085,6/1/2020,2168
2518,6/1/2020,1834
217368,6/1/2020,360
489595,6/1/2020,814
302425,6/1/2020,575
1796,6/1/2020,173
1499,6/1/2020,2054
3434,6/1/2020,2824
5645,6/1/2020,1606
6475,6/1/2020,289
1428,6/1/2020,1458
488496,6/1/2020,836
272550,6/1/2020,4635
488637,6/1/2020,550
486737,6/1/2020,1137
484360,6/1/2020,124
3314,6/1/2020,2778
2423,6/1/2020,1337
5886,6/1/2020,2455
475748,6/1/2020,698
1441,6/1/2020,1678
6513,6/1/2020,773
2590,6/1/2020,3594
3042,6/1/2020,1163
6108,6/1/2020,927
1523,6/1/2020,2056
2494,6/1/2020,969
4904,6/1/2020,768
3377,6/1/2020,1478
2586,6/1/2020,1507
30588,6/1/2020,1435
395470,6/1/2020,1942
5719,6/1/2020,2362
489202,6/1/2020,876
490006,6/1/2020,22
9878,6/1/2020,2530
4044,6/1/2020,335
5743,6/1/2020,364
6289,6/1/2020,929
2364,6/1/2020,520
3035,6/1/2020,1098
2572,6/1/2020,2510
1113,6/1/2020,1627
483412,6/1/2020,0
489726,6/1/2020,754
5377,6/1/2020,2744
475750,6/1/2020,1489
8,6/1/2020,501
488965,6/1/2020,579
488546,6/1/2020,2358
10267,6/1/2020,1169
3386,6/1/2020,668
2392,6/1/2020,837
8407,6/1/2020,31
227520,6/1/2020,864
2492,6/1/2020,1201
2464,6/1/2020,190
5634,6/1/2020,2039
3559,6/1/2020,596
484546,6/1/2020,202
6124,6/1/2020,1602
1163,6/1/2020,2549
5819,6/1/2020,1788
490373,7/1/2020,172
488639,7/1/2020,1546
3580,7/1/2020,1751
351095,7/1/2020,1452
692,7/1/2020,401
2402,7/1/2020,1826
489726,7/1/2020,680
2513,7/1/2020,2206
2497,7/1/2020,582
3326,7/1/2020,1558
59237,7/1/2020,1155
487006,7/1/2020,1883
486844,7/1/2020,500
5568,7/1/2020,1175
416735,7/1/2020,3113
182,7/1/2020,1056
3382,7/1/2020,842
2536,7/1/2020,2937
5360,7/1/2020,597
346,7/1/2020,2752
1457,7/1/2020,2077
4218,7/1/2020,748
7560,7/1/2020,1071
281717,7/1/2020,1722
1463,7/1/2020,4696
50,7/1/2020,1100
458224,7/1/2020,395
245,7/1/2020,1741
2451,7/1/2020,1540
194,7/1/2020,3465
99359,7/1/2020,5348
5359,7/1/2020,1426
1097,7/1/2020,3187
484365,7/1/2020,22
29,7/1/2020,1444
6149,7/1/2020,3118
168435,7/1/2020,1422
7150,7/1/2020,838
10876,7/1/2020,2279
255703,7/1/2020,1164
6182,7/1/2020,447
2515,7/1/2020,2060
374941,7/1/2020,1080
2534,7/1/2020,2611
484584,7/1/2020,2047
364889,7/1/2020,81
1246,7/1/2020,2850
2563,7/1/2020,3314
475746,7/1/2020,509
21,7/1/2020,1046
1890,7/1/2020,401
5572,7/1/2020,1195
7198,7/1/2020,2250
2586,7/1/2020,1615
5539,7/1/2020,1749
489789,7/1/2020,196
488693,7/1/2020,308
3458,7/1/2020,444
251935,7/1/2020,297
2518,7/1/2020,2206
6289,7/1/2020,940
217368,7/1/2020,423
2364,7/1/2020,555
5645,7/1/2020,1659
1796,7/1/2020,1744
302425,7/1/2020,853
1499,7/1/2020,2282
489595,7/1/2020,1006
3434,7/1/2020,3108
6475,7/1/2020,382
1428,7/1/2020,1636
488637,7/1/2020,736
272550,7/1/2020,4750
488496,7/1/2020,721
488546,7/1/2020,2813
484360,7/1/2020,152
3314,7/1/2020,3138
486737,7/1/2020,1272
2423,7/1/2020,1473
5886,7/1/2020,2518
475748,7/1/2020,819
6513,7/1/2020,802
1441,7/1/2020,1824
2590,7/1/2020,3765
3042,7/1/2020,1375
6108,7/1/2020,1074
2494,7/1/2020,1071
30588,7/1/2020,1435
5719,7/1/2020,2587
9878,7/1/2020,2798
490006,7/1/2020,32
489202,7/1/2020,1116
4044,7/1/2020,344
478085,7/1/2020,2749
5743,7/1/2020,388
3035,7/1/2020,1302
2572,7/1/2020,2773
1113,7/1/2020,1678
483412,7/1/2020,64
5377,7/1/2020,2963
475750,7/1/2020,1765
488965,7/1/2020,688
10267,7/1/2020,1235
1523,7/1/2020,2125
2392,7/1/2020,909
3386,7/1/2020,805
3377,7/1/2020,1594
12,7/1/2020,1041
8407,7/1/2020,158
3412,7/1/2020,848
227520,7/1/2020,1122
484546,7/1/2020,143
2464,7/1/2020,207
2492,7/1/2020,1307
3559,7/1/2020,653
6124,7/1/2020,1737
5634,7/1/2020,2116
1163,7/1/2020,2483
